title,content,keyword,url
용산도 60만 구독 넘어 '골드버튼' 노린다[통실톡톡],"빼곡한 대통령 일정 따라 덩달아 바쁜 뉴미디어실30대 중심 '3기 체제' 운항…콘텐츠 다양화로 도약용산 대통령실 청사 전경. (뉴스1 DB) 2023. 3. 6/뉴스1(서울=뉴스1) 정지형 기자 = 대통령실이 운영 중인 윤석열 대통령 공식 유튜브 계정이 구독자 수 60만명 돌파를 목전에 두고 있다. 공식 일정을 수행하는 윤 대통령 모습과 주요 국정과제 성과를 전달하는 창구로 유튜브가 톡톡히 역할을 하는 모습이다. 21일 대통령실에 따르면 윤 대통령 유튜브 계정은 현재 구독자 수가 59만명으로 지난해 11월 말 50만명을 돌파한 뒤 약 8개월 만에 60만명 달성에 다가섰다. 윤 대통령 유튜브 채널은 지난해 1월 대선 기간에 본격 돌입할 당시 20만명으로 시작한 것과 비교하면 3배 성장했다. 홍보수석실 산하 뉴미디어비서관실이 운영하는 윤 대통령 채널은 외부 공식 일정을 활발하게 수행하는 윤 대통령에게 맞춰 영상을 게시하기 위해 매일 바쁘게 돌아간다. 전임 문재인 정부가 운영한 청와대 유튜브 채널이 구독자 33만명에 영상 수가 1500개인 것과 비교하면 윤 대통령 채널은 구독자 수가 2배가량 많고 영상 수도 취임 2년 차에 이미 2000개를 넘겼다. 대통령실 관계자는 ""모든 대통령 행사 일정이 유튜브에 올라가고 있다""며 ""대통령의 세세한 면면까지 최대한 보여드려서 대통령이 어떤 일을 하고 있는지 국민들께 최대한 가깝게 보여드리려고 하고 있다""고 말했다. 대통령실은 과거와 달리 미디어 이용자들이 기존 전통 미디어보다 유튜브와 같은 뉴미디어를 활발하게 이용한다는 점에서 유튜브에 각별한 공을 들이고 있다. 지난해 말부터는 1분 내외 짧은 영상인 '쇼츠'(Shorts)가 큰 관심을 받으면서 대통령실도 발빠르게 쇼츠 영상 제작을 확대하기도 했다. 윤 대통령이 평소 참모들에게 '국정 홍보'도 중요하다고 강조하는 대목도 대통령실이 유튜브 운영에 힘을 쏟고 있는 이유 중 하나로 꼽힌다. 유튜브에서는 노동·교육·연금 등 3대 개혁과제와 국정과제, 각종 현안에 관한 윤 대통령 주요 메시지와 함께 윤 대통령이 해외 순방을 떠날 때도 주요 행보가 영상을 통해 생생하게 국내에 전달된다. 특히 해외 순방 기간은 윤 대통령 채널 구독자가 급증하는 '대목'이어서 뉴미디어비서관실 직원들도 덩달아 바빠진다. 현재까지 게시된 영상 중 조회 수가 108만회로 가장 많은 것은 아랍에미리트(UAE) 국빈 방문 당시 열린 공식환영식이다. 아크부대 격려 방문(42만회), 스위스 동포간담회(29만회), 미 상하원 합동연설(24만회) 등도 인기다. 현재 뉴미디어비서관실은 크게 구분할 때 이상협 전 뉴미디어비서관이 있었던 지난해 10월까지를 1기, 천효정 전 부대변인이 투입돼 지난 4월 사임하기까지 비서관실을 이끌었던 시기를 2기, 현재 3기 체제로 볼 수 있다. 2기 체제에서 천 전 부대변인이 쇼츠 제작 등으로 트렌드 변화에 민감하게 대응해 구독자 증가 성과를 냈다면 3기 체제에서는 30대 '젊은 피'가 대거 투입된 점이 특징이다. 지난 5월 들어온 박형진 행정관(35)과 이어 부처에서 선발된 허서영(35)·정송이(39) 행정관 모두 30대다. 허 행정관은 해양수산부, 정 행정관은 국토교통부 출신으로 모두 온라인 콘텐츠에 관한 이해도가 높으며 청년 정책에도 경험이 풍부하다. 박 행정관 역시 안산시청에서 청년 정책을 담당한 인물이다. 나머지 행정요원 3명도 90년대생으로 윤 대통령 영상에 젊은 감각을 더하고 있다. 대통령실 관계자는 ""아이디어 회의를 수시로 하면서 의견을 얘기한다""며 ""틀에 박힌 회의보다는 안건이 있거나 이슈가 될 만한 게 있으면 밥을 먹으면서도 회의를 한다""고 설명했다. 3기 뉴미디어비서관실은 콘텐츠 다변화를 꾀하고 있다. 가령 지금까지는 윤 대통령 원샷으로 영상이 제작됐다면 대국민 소통을 강화하는 차원에서 콘텐츠를 보다 다양한 방식으로 생산하는 방안이 거론된다. 기존 영상들이 윤 대통령에게 초점이 맞춰져 있다면 앞으로는 참모진들이 주인공으로 등장하는 콘텐츠도 기대해 볼 대목이다. 대통령실은 콘텐츠 다양화를 위해 이전 문재인 정부 청와대에서 가져온 촬영장비를 수리해 쓰려고 견적을 내는 중이다. 뉴미디어비서관실은 구독자 100만명을 달성하면 유튜브에서 주는 '골드 버튼'을 목표로 하고 있다. 10만명이 넘으면 받을 수 있는 '실버 버튼'은 대통령실 집무실에 보관 중인 것으로 전해졌다. .",골드,https://n.news.naver.com/mnews/article/421/0006942406?sid=100
'지옥철' 김포골드라인 5년 더 민간 위탁운영 추진에…갈등 심화,"노조 ""철도 안전 위협할 것""…야당 시의원은 안건 부결 예고김포골드라인 탑승 대기 줄ⓒ연합뉴스[데일리안 = 김하나 기자] 경기도 김포시가 '지옥철'로 불리는 김포도시철도(김포골드라인)를 5년 더 민간에 위탁해 운영하는 방안을 추진하면서 시의회·철도노조와 갈등을 빚고 있다. 13일 연합뉴스에 따르면 김포시는 최근 시의회에 '김포도시철도 운영 및 유지관리 민간 재위탁 동의안'을 제출했다. 시는 이달 열리는 시의회 임시회에서 해당 동의안이 통과되면 공모 절차를 거쳐 김포골드라인을 민간업체에 5년 더 위탁해 운영할 계획이다. 시는 2019년 철도 개통 이후 서울교통공사 자회사인 김포골드라인운영에 위탁해 철도를 운영했으며 내년 9월 위탁 기간 종료를 앞두고 있다. 시는 김포도시철도공단을 설립해 철도 운영을 직영화하는 방안도 검토했으나 내부 심의위원회에서 공단 설립 안건이 부결되자 민간 재위탁 방침을 정했다. 시는 운영사가 선정되면 현재 근무 중인 직원들의 고용을 최대한 승계하도록 협의해 업무 연속성을 확보할 방침이다. 시 관계자는 ""기존 운영사를 포함해 위탁 운영이 가능한 업체 전체를 대상으로 공모를 진행할 계획""이라며 ""시의회 동의를 받은 뒤 구체적인 비용과 공모 방식 등을 확정할 것""이라고 말했다. 5개 노선 환승역 된 김포공항역ⓒ연합뉴스그러나 김포시의회 소속 더불어민주당 의원들은 김포시의 이 같은 계획을 두고 시민들의 안전을 고려하지 않은 조치라며 반발하고 있다. 민주당 오강현 김포시의회 부의장은 ""김포골드라인은 다른 철도와 달리 노선이 구불구불해서 차륜의 한쪽만 깎이는 현상이 나타나고 있다""면서 ""이를 보완하려면 기술자들의 노하우와 전문성이 필요한데 민간 위탁에 따라 지금처럼 직원들의 퇴사가 빈번하면 안전에 문제가 생길 수밖에 없다""고 지적했다. 이어 ""이윤 추구가 목적인 민간 회사에 다시 철도 운영을 맡길 수는 없다""며 ""현재 시의회 절반을 차지하는 민주당 의원들은 민간 재위탁 동의안을 부결하기로 방침을 정한 상태""라고 전했다. 철도 운영사 노조인 민주노총 전국공공운수노동조합 김포도시철도지부도 그동안 회사에서 정원 254명에 맞먹는 253명의 퇴사자가 나오는 등 철도가 불안정한 형태로 운영되고 있다는 점을 강조하면서 반대 입장을 밝혔다. 임영범 노조 정책국장은 ""민간이 위탁 운영하는 김포골드라인의 철도 1㎞당 유지·관리 인력은 같은 무인경전철인 인천지하철 2호선의 절반에도 못 미치는 수준""이라며 ""직원들은 쫓기면서 업무를 할 수밖에 없고 비상 상황 시에는 비번자나 퇴근한 인력이 다시 출근해 조치하는 경우도 허다하다""고 설명했다. 그러면서 ""현재 김포골드라인 기술 분야에서는 직원들이 자신의 전공도 아닌 업무를 수행하는 '통섭형 근무'를 하고 있다""며 ""전문성 부족으로 고장이 나도 빠른 복구를 못 하고 있으며 미숙한 조치로 위험한 상황이 생길 수도 있다""고 주장했다. .",골드,https://n.news.naver.com/mnews/article/119/0002730156?sid=102
"‘53세’ 정재형, 실버 버튼 도착 전인데..""빨리 골드 가야..실버타운 느낌나""",[OSEN=박하영 기자] 가수 정재형이 주부 습진에 걸렸다고 토로한 가운데 골드버튼에 대한 야망을 드러냈다. 23일 유튜브 채널 ‘요정재형’에는 ‘컵 사세요… 아니 사지마 깨지면 다 끝이야. . 그래도 사요. . 지마’라는 제목의 영상을 공개했다. 영상 속 정재형은 “요정 레시피와 요정 식탁을 하면서 반응이 너무 좋아서 모든 제작진들이 열심히 촬영하고 있다”라며 말문을 열었다. 이어 “제 모습을 보고 좀 피곤한 거 아니냐 이렇게 걱정해주신 분들이 있다. 그래서 이게 나이가 들어서 그런가 (보기와 다르게) 그렇게 피곤하지 않았다”라며 컨디션 상태가 좋았다고 해명했다. 그러면서 “그런 모습이 하나하나 반응을 잘해주시니까 이런 반응에 맞춰서 행동하게 된다”라고 덧붙였다. 또 정재형은 “더 재밌는 건 주부 습진이 왔다”라며 웃음을 터트렸다. 이어 “손에 물이 마를 날이 없다. 하지만 즐겁게 하고 있다. 오늘은 대망의 그릇 2탄이다. 뭐 그렇게 자랑할 게 없는데 여러분께서 너무 원해주시니까 별거 없지만 소개해보도록 하겠다”라고 이야기했다. 촬영 준비에 앞서 정재형은 제작진에게 실버 버튼이 오냐고 물었다. 2주 걸린다는 말에 정재형은 “실버? 빨리 골드 가야 돼. 실버라는 말이 여러분 잘 들어봐라. 실버라는 말이 스무 살 때 듣는 실버 버튼과 50이 넘어서 듣는 실버 버튼은 조금 느낌이 다르다. 실버 다음에 타운이 붙으면 더 큰일 나듯이 그런 느낌이 들어서 빨리”라며 골드 버튼을 향한 야망을 드러내 웃음을 자아냈다. 이후 정재형은 시청자들이 원했던 자신의 다양한 컵을 소개하며 영상을 마무리 했다. /mint1023/@osen. co. kr[사진] ‘요정재형’.,골드,https://n.news.naver.com/mnews/article/109/0004894056?sid=106
"조폐공사, ‘일월오봉도’카드형 골드 출시","- 조선 왕실 문화 담은 로열시리즈 4차 마지막 주제일월오봉도 카드형 골드 2종[헤럴드경제(대전)= 이권형기자] 한국조폐공사(사장 반장식)는 왕의 권위를 상징하는 ‘일월오봉도’를 주제로 카드형 골드 신제품을 출시했다고 17일 밝혔다. 지난 12월 사전 판매한 지폐형 메달도 2차 판매를 한다. ‘일월오봉도’ 기념메달은 조선 왕실 문화와 예술과학 분야의 대표 유물을 담은 프리미엄 컬렉션 ‘로열 시리즈’의 마지막 작품이다. ‘일월오봉도’는 조선시대 영원불멸한 왕의 존재와 권위를 나타내는 그림이다. 다섯 개의 산봉우리와 해, 달, 소나무, 폭포와 파도가 그려져 있는데, 왕의 덕을 칭송하고 하늘이 자연을 돌보듯 국왕보호 기원의 뜻을 담고 있다. 주로 어좌의 뒤편에 병풍형태로 사용됐었다. ‘일월오봉도’는 화폐도안으로 사용될 만큼 국민들에게 큰 사랑을 받는 조선시대 대표 유물 중 하나로 조폐공사는 로얄시리즈의 마지막 주제를 ‘일월오봉도’로 일찍이 낙점, 많은 국민이 문화향유권을 누릴 수 있도록 지폐형, 카드형의 두 가지 제품으로 기획했다. 지난 12월에는 은행권과 같은 선화(線畵)로 재 디자인해 ‘일월오봉도’를 온전히 담은 지폐형 메달을 사전 출시해 고객들에게 호응을 받은 바 있다. 이번에 출시되는 카드형 골드는 공사의 압인 기술력을 활용해 심도 있게 ‘일월오봉도’를 표현했다. 뒷면에는 공사 위변조방지 특허기술인 4방향 잠상(금↔金↔Au↔9999)과 한국조폐공사 CI, 홀마크를 적용해 신뢰와 품위를 높였다. ‘일월오봉도’ 카드형 골드는 37. 5g(순도 99. 99%, 중량 37. 5g), 3. 75g(순도 99. 99%, 중량 3. 75g) 2종을 출시하며 판매가격(부가세 포함)은 37. 5g 409만원, 3. 75g 45만 5000원으로 한정수량 없이 상시 판매한다. ‘일월오봉도’ 지폐형 메달 또한 금메달 100장, 은메달 1000장 한정수량으로 2차 판매한다. 판매가격(부가세 포함)은 금메달 264만원, 은메달 11만원으로 조폐공사 쇼핑몰 및 오롯디윰관(서울시 마포 소재) 등에서 구매할 수 있다. ‘로열 시리즈’는 1차 ‘경복궁’, 2차 ‘해학반도도’(바다학복숭아를 그린 그림), 3차 ‘천상열차분야지도’(조선시대 천문도), 4차 ‘일월오봉도’의 조선시대 왕실문화를 주제로 총 43억원 이상 판매된 공사의 대표 기념메달 시리즈다. ‘로열 시리즈’ 판매 수익금 일부는 문화재청, 국외소재문화재재단과 체결한 약정에 따라 국외 소재 문화재 보호를 위해 후원할 예정이며, 공사는 지금까지 약 1억 5000만원을 기부한 바 있다. 이 기부는 미국 데이튼미술관에 소장중인 ‘해학반도도’ 보존처리에 사용되어 미국 유출 90년만인 지난 2020년 국립고궁박물관에서 공개되기도 했다. 공사는 엄선된 조선왕실 문화를 보다 많은 국민께서 소장하고 향유할 수 있도록 ‘로열 시리즈’ 3차 ‘천상열차분야지도’ 카드형 골드를 2023년 하반기 추가로 출시할 계획이다. 반장식 사장은 “조선왕실의 대표적 문화유산을 담은 ‘로열 시리즈’기념메달을 통해 국민의 문화 향유권을 높이고, 국외 문화재 보호에도 도움이 되어 더욱 뜻깊다”며, “앞으로도 공사는 K-컬쳐를 비롯한 고품격 기념메달을 꾸준히 선보여 대한민국의 멋과 문화를 알리겠다”고 말했다. .",골드,https://n.news.naver.com/mnews/article/016/0002170813?sid=102
"골드팡, 14K·18K '화이트골드 커플링 컬렉션' 3종 출시","사진제공=골드팡주얼리 브랜드 골드팡(대표 이용수)이 14K·18K '화이트골드 커플링 컬렉션' 3종을 출시했다. 이번 컬렉션은 △비사이드유 바게트스톤 커플링S·L △샤인플로렌스 커플링S·L △매치메이드인헤븐 커플링S·L, 3가지로 나왔다. 비사이드유 바게트스톤 커플링은 바게트스톤과 큐빅을 세팅해 화사한 광채가 돋보이는 제품이다. 샤인플로렌스 커플링은 엔틱한 무드의 텍스쳐 컷팅이 특징인 반지다. 메인 스톤 주변에 퍼져 있는 화이트 스톤이 신부의 부케를 연상시키는 제품이다. 매치메이드인헤븐 커플링은 나비 리본 모양을 모티브로 한 제품이다. 밴드에 밀그레인 장식과 서브 스톤을 접목했다. 골드팡은 커플링을 구매하는 고객에게 고급가죽케이스 무료 업그레이드와 무료 이니셜 각인 등의 서비스를 제공한다. .",골드,https://n.news.naver.com/mnews/article/008/0004914897?sid=101
"‘지옥철 김포골드라인’ 민간 재위탁, ‘국힘 찬성’에도 상임위 부결","김포도시철도(김포골드라인)에 승객 과밀 현상이 이어진 지난 4월 18일 오전 경기도 김포시 고촌역에 정차한 하행선 전동차가 승객들로 가득 차 있다. 연합뉴스김포도시철도(김포골드라인)를 민간에 재위탁하는 방안에 제동이 걸렸다. 김포시의회 도시환경위원회는 12일 김포도시철도 민간 재위탁 동의안에 대한 논쟁 끝에 ‘찬성 3 대 반대 3’으로 ‘가부동수 부결’ 처리했다. 도시환경위원회에서 국민의힘 소속 의원 3명은 민간 재위탁에 찬성하며, 더불어민주당 소속 의원 3명은 반대하고 있다. 민간 재위탁에 반대한 더불어민주당 소속 의원들은 승객 안전 문제를 부결 이유로 꼽았다. 그동안 김포도시철도는 승객 과밀화 문제 등 운영 과정에서 다양한 문제가 발생했는데 민간 재위탁을 할 경우 관련 문제 해결이 쉽지 않다는 것이다. 이 밖에도 민간 위탁 시 위탁사에 지급한 예산을 시와 시의회에서 감시하지 못한다는 점, 김포시가 김포도시철도공사 운영을 맡길 공단 설립을 추진하다 민간 재위탁으로 갑자기 행정을 바꾼 점 등도 도시환경위가 김포도시철도 민간 재위탁 안을 부결한 이유다. 김계순 도시환경위원장은 〈한겨레〉와 한 통화에서 “민간 재위탁으로 행정이 바뀐 것과 관련해 현장에서 일하는 노동자, 도시철도를 이용하는 시민들의 의견 수렴이 없었다”며 “한 번쯤 시에서 김포도시철도 운영 방식과 관련해 다양한 의견을 수렴하는 절차가 필요하다는 취지”라고 부결 이유를 설명했다. 당초 김포시는 김포도시철도공단을 설립해 김포도시철도 운영을 맡길 계획이었다. 이를 위해 2020년 김포골드라인 조직진단 및 경영계획 연구용역, 2022년 김포골드라인 운영효율화방안 연구용역, 같은 해 김포도시철도공단 설립 타당성 용역 등을 진행했다. 하지만 김포시는 최근 이 같은 방향을 뒤엎고 김포도시철도를 다시 민간에 위탁하기로 했다. 이에 민주노총 공공운수노조 김포도시철도지부 쪽은 “비용 절감을 통한 이윤 확보가 우선시 되는 민간위탁과 달리 고객 편의가 우선인 공단 방식의 운영은 안전사고 대응을 위한 인력 확보와 시민 요구에 부합하는 적극적 대응이 가능하다”며 민간 재위탁 방식에 반대해왔다. .",골드,https://n.news.naver.com/mnews/article/028/0002647908?sid=102
[포토] 2023 아시아경제 골드에이지포럼,김경록 미래에셋자산운용 고문이 19일 서울 중구 은행회관에서 열린 2023 아시아경제 골드에이지포럼에서 '인구 대전환과 자산관리 시장'을 주재로 기조강연을 하고 있다. 사진=김현민 기자 kimhyun81@.,골드,https://n.news.naver.com/mnews/article/277/0005288667?sid=101
"엔클라우드24, 포톤 파트너 '골드' 등급 선정","사진=엔클라우드24 제공엔클라우드24(대표 맹상영, 웰데이타시스템)가 한국 내 포톤 대표 파트너이자 클라우드 MSP(Managed Service Provider) 전문기업으로서의 대외적 인정을 받았다. 18일 엔클라우드24 측은 최근 포톤으로부터 최고 파트너인 Gold(골드) 등급 인증을 받았다고 밝혔다. 포톤 공식 파트너 인증은 매출실적과 보유고객 수 등의 평가지표와 함께, △Gold(골드) △Silver(실버) △Bronze(브론즈) 3단계로 구분된다. 엔클라우드24는 유니티 개발 엔지니어 5명, 컨설턴트 2명 등 전담조직을 토대로 한 포톤엔진 전용 홈페이지인 엑스바스의 서비스대응은 물론, 각 SDK 주제별 웨비나와 총 상금 5000만원 규모의 포톤게임잼 등 프로모션 행사들을 적극적으로 펼쳐온 것을 근거로 골드등급을 달성했다. 이는 포톤 부문 기술역량과 비즈니스 경쟁력은 물론, 엔클라우드24의 다양한 클라우드 노하우를 증명하는 방증으로서 유의미하다. 맹상영 엔클라우드24 대표는 “이번 포톤엔진에서 가장 높은 등급인 Gold Partner(골드 파트너)로 선정돼 기쁘다” 며 “앞으로 Photon Engine을 활용한 다양한 이벤트를 개최하고 국내 많은 기업들에게 알리기 위해 힘쓸 것” 이라고 말했다. .",골드,https://n.news.naver.com/mnews/article/030/0003118828?sid=105
중흥 골드스파&리조트 지역상생 앞장,"중흥 골드스파&amp;리조트 지역상생 앞장[헤럴드경제(광주)=서인주 기자] 중흥 골드스파&amp;리조트는 지난 12일 나주시 남평읍 지역발전협의회(김상섭 회장) 및 다도면 지역발전협의회(정성진 회장)와 함께 여름 시즌을 맞아 다도초, 남평초 등 관내 어린이 250명을 초청, 물놀이 체험을 진행했다. 행사에 참여한 학생들은 실내외 전체 시설을 무료로 자유롭게 이용하면서 물놀이를 만끽했다. 매년 이 같은 행사를 진행해 왔으나 코로나19로 잠시 중단됐다 지난해부터 지속 운영하고 있다. 중흥골드스파&amp;리조트 임대형 사장은 “지역과 함께 나눔을 실천하고 상생할 수 있는 문화를 만들 수 있도록 최선을 다하겠다. ”고 밝혔다.",골드,https://n.news.naver.com/mnews/article/016/0002169293?sid=101
[포토] 2023 아시아경제 골드에이지포럼,김경록 미래에셋자산운용 고문이 19일 서울 중구 은행회관에서 열린 2023 아시아경제 골드에이지포럼에서 '인구 대전환과 자산관리 시장'을 주재로 기조강연을 하고 있다. 사진=김현민 기자 kimhyun81@.,골드,https://n.news.naver.com/mnews/article/277/0005288667?sid=101
"엔클라우드24, 포톤 파트너 '골드' 등급 선정","사진=엔클라우드24 제공엔클라우드24(대표 맹상영, 웰데이타시스템)가 한국 내 포톤 대표 파트너이자 클라우드 MSP(Managed Service Provider) 전문기업으로서의 대외적 인정을 받았다. 18일 엔클라우드24 측은 최근 포톤으로부터 최고 파트너인 Gold(골드) 등급 인증을 받았다고 밝혔다. 포톤 공식 파트너 인증은 매출실적과 보유고객 수 등의 평가지표와 함께, △Gold(골드) △Silver(실버) △Bronze(브론즈) 3단계로 구분된다. 엔클라우드24는 유니티 개발 엔지니어 5명, 컨설턴트 2명 등 전담조직을 토대로 한 포톤엔진 전용 홈페이지인 엑스바스의 서비스대응은 물론, 각 SDK 주제별 웨비나와 총 상금 5000만원 규모의 포톤게임잼 등 프로모션 행사들을 적극적으로 펼쳐온 것을 근거로 골드등급을 달성했다. 이는 포톤 부문 기술역량과 비즈니스 경쟁력은 물론, 엔클라우드24의 다양한 클라우드 노하우를 증명하는 방증으로서 유의미하다. 맹상영 엔클라우드24 대표는 “이번 포톤엔진에서 가장 높은 등급인 Gold Partner(골드 파트너)로 선정돼 기쁘다” 며 “앞으로 Photon Engine을 활용한 다양한 이벤트를 개최하고 국내 많은 기업들에게 알리기 위해 힘쓸 것” 이라고 말했다. .",골드,https://n.news.naver.com/mnews/article/030/0003118828?sid=105
중흥 골드스파&리조트 지역상생 앞장,"중흥 골드스파&amp;리조트 지역상생 앞장[헤럴드경제(광주)=서인주 기자] 중흥 골드스파&amp;리조트는 지난 12일 나주시 남평읍 지역발전협의회(김상섭 회장) 및 다도면 지역발전협의회(정성진 회장)와 함께 여름 시즌을 맞아 다도초, 남평초 등 관내 어린이 250명을 초청, 물놀이 체험을 진행했다. 행사에 참여한 학생들은 실내외 전체 시설을 무료로 자유롭게 이용하면서 물놀이를 만끽했다. 매년 이 같은 행사를 진행해 왔으나 코로나19로 잠시 중단됐다 지난해부터 지속 운영하고 있다. 중흥골드스파&amp;리조트 임대형 사장은 “지역과 함께 나눔을 실천하고 상생할 수 있는 문화를 만들 수 있도록 최선을 다하겠다. ”고 밝혔다.",골드,https://n.news.naver.com/mnews/article/016/0002169293?sid=101
[포토] 골드에이지포럼 개회사하는 우병현 대표,우병현 아시아경제 대표가 19일 서울 중구 은행회관에서 열린 2023 아시아경제 골드에이지포럼에서 개회사를 하고 있다. 사진=김현민 기자 kimhyun81@.,골드,https://n.news.naver.com/mnews/article/277/0005288668?sid=101
"에르메스 시계, 남성의 품격 높이는 '손목 위 예술품'…로즈골드·티타늄 결합한 新모델 출시","에르메스 시계가 지난 2021년 출시한 ‘에르메스 H08’은 활동적이면서도 도시적인 분위기를 물씬 풍기는 남성 시계다. 최근 로즈골드와 티타늄을 결합한 모델이 새롭게 출시됐다. 에르메스 시계의 컬렉션을 더욱 풍성하게 만들었을 뿐 아니라, 인기 모델인 에르메스 H08의 매력을 또 다른 방식으로 해석했다는 평가를 받는다. 에르메스 H08은 ‘에르메스’라는 브랜드가 고수하는 완고한 원칙, 그리고 높은 기준을 바탕으로 완성됐다. 긴장감과 유연함, 균형과 대조가 공존하는 듯한 이 시계는 마치 하나의 오브제와 같은 모습을 선보인다. 현대적이면서도 강렬한 스타일의 ‘시그니처’ 모델이 된 이유다. 이 시계는 독특한 형태와 소재를 활용했다는 점이 눈에 띄는 특징이다. 특이한 형태와 정교한 디테일이 더해져 우아하면서도 스포티한 느낌을 준다. 부드럽게 마감된 사각 케이스 안에 담긴 원형 다이얼과 독창적인 폰트가 시계에 생동감을 부여했다. 에르메스 H08은 에르메스 시계의 크리에이티브 디렉터 필립 델로탈의 손에서 탄생했다. 깊은 색감과 다채로운 터치, 정돈되면서도 기하학적인 라인이 적용됐다. 이런 특징은 시계의 외관이 무광인지, 유광인지에 관계없이 조화를 이룬다. 이 제품의 쿠션 형태 케이스는 견고하면서도 가벼운 소재로 제작됐다. 이 케이스는 블랙 DLC(Diamond Like Carbon) 처리가 된 티타늄 소재의 케이스백, 부드러운 느낌의 새틴 피니싱으로 처리한 로즈 골드 소재의 미들 케이스로 이뤄졌다. DLC 코팅은 마모와 부식이 잘 안된다. 에르메스 H08의 케이스는 블랙 세라믹 소재의 베젤 및 크라운과 대조를 이루며 더욱 돋보인다. 새틴 피니싱과 폴리싱 피니시가 적용된 케이스는 유광 골드 핸즈와 아라비아 숫자가 선명하게 드러나는 블랙 다이얼의 깊이를 강조한다. 블랙 니켈 소재의 미닛 서클 디스크와 초침, 4시와 5시 방향 사이의 날짜 창으로 디스플레이 가독성을 높였다. 동시에 아름다운 균형감도 잡았다. 에르메스 H08은 에르메스 매뉴팩처 H1837 메케니컬 셀프-와인딩 무브먼트로 구동된다. 검은 색상의 패브릭 스트랩, 또는 티타늄 DLC 폴딩 버클이 장착된 블랙 러버 스트랩은 로즈골드&amp;티타늄이 사용된 이번 모델에 우아함을 더해준다. .",골드,https://n.news.naver.com/mnews/article/015/0004870627?sid=101
[포토] 강연 경청하는 골드에이지포럼 참가자들,19일 서울 중구 은행회관에서 열린 2023 아시아경제 골드에이지포럼에서 참가자들이 강연을 듣고 있다. 사진=김현민 기자 kimhyun81@.,골드,https://n.news.naver.com/mnews/article/277/0005288674?sid=101
